Transaction,Item,date_time,period_day,weekday_weekend
8868,detergent,26/03/2021 13:37,afternoon,weekend
8869,Coffee,26/03/2021 13:42,afternoon,weekend
8869,Smoothies,26/03/2021 13:42,afternoon,weekend
8869,Bread,26/03/2021 13:42,afternoon,weekend
8869,Cake,26/03/2021 13:42,afternoon,weekend
8870,Tea,26/03/2021 13:44,afternoon,weekend
8870,Sandwich,26/03/2021 13:44,afternoon,weekend
8871,Sandwich,26/03/2021 13:45,afternoon,weekend
8871,Sandwich,26/03/2021 13:45,afternoon,weekend
8871,Sandwich,26/03/2021 13:45,afternoon,weekend
8871,Coke,26/03/2021 13:45,afternoon,weekend
8871,Juice,26/03/2021 13:45,afternoon,weekend
8871,Mineral water,26/03/2021 13:45,afternoon,weekend
8872,Bread,26/03/2021 13:56,afternoon,weekend
8873,Baguette,26/03/2021 14:17,afternoon,weekend
8874,Tea,26/03/2021 14:24,afternoon,weekend
8874,Frozen pizza,26/03/2021 14:24,afternoon,weekend
8874,Eggs,26/03/2021 14:24,afternoon,weekend
8875,Coffee,26/03/2021 14:25,afternoon,weekend
8876,Coffee,26/03/2021 14:30,afternoon,weekend
8876,Buttermie Dodgers,26/03/2021 14:30,afternoon,weekend
8876,Sugar,26/03/2021 14:30,afternoon,weekend
8876,Hot chocolate,26/03/2021 14:30,afternoon,weekend
8876,Hot chocolate,26/03/2021 14:30,afternoon,weekend
8877,Sugar,26/03/2021 14:47,afternoon,weekend
8878,Coffee,26/03/2021 14:53,afternoon,weekend
8878,Coffee,26/03/2021 14:53,afternoon,weekend
8878,Sugar,26/03/2021 14:53,afternoon,weekend
8878,Cake,26/03/2021 14:53,afternoon,weekend
8879,Sugar,26/03/2021 14:54,afternoon,weekend
8879,Bread,26/03/2021 14:54,afternoon,weekend
8879,Tea,26/03/2021 14:54,afternoon,weekend
8880,Coffee,26/03/2021 14:56,afternoon,weekend
8880,Sandwich,26/03/2021 14:56,afternoon,weekend
8881,Sandwich,26/03/2021 14:58,afternoon,weekend
8881,Sandwich,26/03/2021 14:58,afternoon,weekend
8881,Coke,26/03/2021 14:58,afternoon,weekend
8881,Juice,26/03/2021 14:58,afternoon,weekend
8882,Coffee,26/03/2021 15:00,afternoon,weekend
8882,Tea,26/03/2021 15:00,afternoon,weekend
8882,Sugar,26/03/2021 15:00,afternoon,weekend
8882,Sandwich,26/03/2021 15:00,afternoon,weekend
8882,Sandwich,26/03/2021 15:00,afternoon,weekend
8882,Bread,26/03/2021 15:00,afternoon,weekend
8883,Cake,26/03/2021 15:04,afternoon,weekend
8884,Rice,26/03/2021 15:06,afternoon,weekend
8885,Coffee,26/03/2021 15:30,afternoon,weekend
8885,Coffee,26/03/2021 15:30,afternoon,weekend
8885,Cake,26/03/2021 15:30,afternoon,weekend
8886,Smoothies,26/03/2021 15:48,afternoon,weekend
8886,Sandwich,26/03/2021 15:48,afternoon,weekend
8887,Coffee,26/03/2021 16:04,afternoon,weekend
8887,Sugar,26/03/2021 16:04,afternoon,weekend
8887,Cake,26/03/2021 16:04,afternoon,weekend
8887,Tea,26/03/2021 16:04,afternoon,weekend
8888,Vegan Feast,26/03/2021 16:09,afternoon,weekend
8888,Hot chocolate,26/03/2021 16:09,afternoon,weekend
8888,Coffee,26/03/2021 16:09,afternoon,weekend
8888,Sugar,26/03/2021 16:09,afternoon,weekend
8888,Bread,26/03/2021 16:09,afternoon,weekend
8888,Cookies,26/03/2021 16:09,afternoon,weekend
8889,Sandwich,26/03/2021 16:12,afternoon,weekend
8889,Sandwich,26/03/2021 16:12,afternoon,weekend
8889,Bread,26/03/2021 16:12,afternoon,weekend
8889,Juice,26/03/2021 16:12,afternoon,weekend
8890,Bakewell,27/03/2021 08:30,morning,weekday
8890,Coffee,27/03/2021 08:30,morning,weekday
8891,Coffee,27/03/2021 08:34,morning,weekday
8891,Rice,27/03/2021 08:34,morning,weekday
8892,Coffee,27/03/2021 09:29,morning,weekday
8893,Bread,27/03/2021 09:49,morning,weekday
8894,Tea,27/03/2021 10:36,morning,weekday
8894,Toast,27/03/2021 10:36,morning,weekday
8895,Hot chocolate,27/03/2021 10:37,morning,weekday
8895,Toast,27/03/2021 10:37,morning,weekday
8896,Coffee,27/03/2021 10:43,morning,weekday
8896,Rice,27/03/2021 10:43,morning,weekday
8897,Coffee,27/03/2021 10:47,morning,weekday
8897,Coffee,27/03/2021 10:47,morning,weekday
8897,Tea,27/03/2021 10:47,morning,weekday
8898,Coffee,27/03/2021 10:47,morning,weekday
8899,Toast,27/03/2021 11:09,morning,weekday
8900,Coffee,27/03/2021 11:12,morning,weekday
8900,Rice,27/03/2021 11:12,morning,weekday
8901,Tea,27/03/2021 11:13,morning,weekday
8901,Frozen pizza,27/03/2021 11:13,morning,weekday
8902,Tea,27/03/2021 11:14,morning,weekday
8902,Bread,27/03/2021 11:14,morning,weekday
8903,Coffee,27/03/2021 11:16,morning,weekday
8903,Bread,27/03/2021 11:16,morning,weekday
8904,Coffee,27/03/2021 11:19,morning,weekday
8904,Tea,27/03/2021 11:19,morning,weekday
8905,Coffee,27/03/2021 11:31,morning,weekday
8905,Coffee,27/03/2021 11:31,morning,weekday
8906,Bread,27/03/2021 11:54,morning,weekday
8906,Coffee,27/03/2021 11:54,morning,weekday
8907,Coffee,27/03/2021 12:02,afternoon,weekday
8908,Coffee,27/03/2021 12:03,afternoon,weekday
8909,Frozen pizza,27/03/2021 12:24,afternoon,weekday
8909,Bakewell,27/03/2021 12:24,afternoon,weekday
8910,Hot chocolate,27/03/2021 12:30,afternoon,weekday
8910,Sugar,27/03/2021 12:30,afternoon,weekday
8911,Coke,27/03/2021 12:34,afternoon,weekday
8911,Rice,27/03/2021 12:34,afternoon,weekday
8911,Coffee,27/03/2021 12:34,afternoon,weekday
8912,Coffee,27/03/2021 12:39,afternoon,weekday
8912,Sandwich,27/03/2021 12:39,afternoon,weekday
8913,Coke,27/03/2021 13:00,afternoon,weekday
8913,Chicken Stew,27/03/2021 13:00,afternoon,weekday
8914,Coffee,27/03/2021 13:12,afternoon,weekday
8914,Tea,27/03/2021 13:12,afternoon,weekday
8914,The Nomad,27/03/2021 13:12,afternoon,weekday
8914,Frozen pizza,27/03/2021 13:12,afternoon,weekday
8915,Coffee,27/03/2021 13:16,afternoon,weekday
8916,Coffee,27/03/2021 13:19,afternoon,weekday
8916,Coffee,27/03/2021 13:19,afternoon,weekday
8916,Chicken Stew,27/03/2021 13:19,afternoon,weekday
8917,Bread,27/03/2021 13:21,afternoon,weekday
8918,Bakewell,27/03/2021 13:39,afternoon,weekday
8919,Sugar,27/03/2021 13:42,afternoon,weekday
8919,Buttermie Dodgers,27/03/2021 13:42,afternoon,weekday
8919,Bread,27/03/2021 13:42,afternoon,weekday
8919,Chicken Stew,27/03/2021 13:42,afternoon,weekday
8919,Sandwich,27/03/2021 13:42,afternoon,weekday
8919,Tea,27/03/2021 13:42,afternoon,weekday
8919,Tea,27/03/2021 13:42,afternoon,weekday
8921,Coffee,27/03/2021 13:53,afternoon,weekday
8922,Coffee,27/03/2021 14:12,afternoon,weekday
8922,Coke,27/03/2021 14:12,afternoon,weekday
8922,Sandwich,27/03/2021 14:12,afternoon,weekday
8923,Coffee,27/03/2021 14:14,afternoon,weekday
8923,Buttermie Dodgers,27/03/2021 14:14,afternoon,weekday
8924,Coffee,27/03/2021 14:41,afternoon,weekday
8924,Coke,27/03/2021 14:41,afternoon,weekday
8924,Mineral water,27/03/2021 14:41,afternoon,weekday
8924,Bakewell,27/03/2021 14:41,afternoon,weekday
8924,Salad,27/03/2021 14:41,afternoon,weekday
8925,Sandwich,27/03/2021 14:47,afternoon,weekday
8925,Coffee,27/03/2021 14:47,afternoon,weekday
8925,Bakewell,27/03/2021 14:47,afternoon,weekday
8926,Coffee,27/03/2021 15:30,afternoon,weekday
8927,Tea,27/03/2021 15:32,afternoon,weekday
8927,Rice,27/03/2021 15:32,afternoon,weekday
8928,Coffee,27/03/2021 15:33,afternoon,weekday
8928,Bread,27/03/2021 15:33,afternoon,weekday
8929,detergent,27/03/2021 15:36,afternoon,weekday
8929,Tea,27/03/2021 15:36,afternoon,weekday
8930,Cookies,27/03/2021 15:36,afternoon,weekday
8931,Tea,27/03/2021 16:05,afternoon,weekday
8932,Coffee,27/03/2021 16:12,afternoon,weekday
8932,Sandwich,27/03/2021 16:12,afternoon,weekday
8933,Mineral water,27/03/2021 16:50,afternoon,weekday
8934,Coffee,28/03/2021 08:55,morning,weekday
8935,Coffee,28/03/2021 09:19,morning,weekday
8935,Bread,28/03/2021 09:19,morning,weekday
8936,Coffee,28/03/2021 09:27,morning,weekday
8937,Bread,28/03/2021 09:51,morning,weekday
8938,Coffee,28/03/2021 10:04,morning,weekday
8938,Toast,28/03/2021 10:04,morning,weekday
8939,Coffee,28/03/2021 10:05,morning,weekday
8940,Coffee,28/03/2021 10:11,morning,weekday
8940,Coffee,28/03/2021 10:11,morning,weekday
8940,Bakewell,28/03/2021 10:11,morning,weekday
8941,Coffee,28/03/2021 10:36,morning,weekday
8941,Coffee,28/03/2021 10:36,morning,weekday
8941,Sandwich,28/03/2021 10:36,morning,weekday
8942,Coffee,28/03/2021 10:39,morning,weekday
8943,Coffee,28/03/2021 10:49,morning,weekday
8943,butter,28/03/2021 10:49,morning,weekday
8944,Baguette,28/03/2021 10:54,morning,weekday
8945,Coffee,28/03/2021 11:06,morning,weekday
8945,Tea,28/03/2021 11:06,morning,weekday
8945,Cookies,28/03/2021 11:06,morning,weekday
8946,Coffee,28/03/2021 11:17,morning,weekday
8946,Tea,28/03/2021 11:17,morning,weekday
8947,Coffee,28/03/2021 11:19,morning,weekday
8947,Hot chocolate,28/03/2021 11:19,morning,weekday
8947,butter,28/03/2021 11:19,morning,weekday
8948,Buttermie Dodgers,28/03/2021 11:21,morning,weekday
8948,Cookies,28/03/2021 11:21,morning,weekday
8948,Bakewell,28/03/2021 11:21,morning,weekday
8948,Coffee,28/03/2021 11:21,morning,weekday
8949,Coffee,28/03/2021 11:28,morning,weekday
8949,Coffee,28/03/2021 11:28,morning,weekday
8949,butter,28/03/2021 11:28,morning,weekday
8950,butter,28/03/2021 11:33,morning,weekday
8950,Coffee,28/03/2021 11:33,morning,weekday
8950,Tea,28/03/2021 11:33,morning,weekday
8951,Coffee,28/03/2021 11:48,morning,weekday
8952,butter,28/03/2021 12:05,afternoon,weekday
8953,Coffee,28/03/2021 12:14,afternoon,weekday
8954,Yogurt,28/03/2021 12:22,afternoon,weekday
8955,Coffee,28/03/2021 12:32,afternoon,weekday
8956,butter,28/03/2021 12:50,afternoon,weekday
8956,Tomato sauce,28/03/2021 12:50,afternoon,weekday
8956,Bakewell,28/03/2021 12:50,afternoon,weekday
8957,Baguette,28/03/2021 12:51,afternoon,weekday
8957,Bread,28/03/2021 12:51,afternoon,weekday
8958,Eggs,28/03/2021 12:56,afternoon,weekday
8959,Coke,28/03/2021 13:00,afternoon,weekday
8959,Coffee,28/03/2021 13:00,afternoon,weekday
8959,Sandwich,28/03/2021 13:00,afternoon,weekday
8959,Rice,28/03/2021 13:00,afternoon,weekday
8960,Bakewell,28/03/2021 13:01,afternoon,weekday
8960,Coffee,28/03/2021 13:01,afternoon,weekday
8960,detergent,28/03/2021 13:01,afternoon,weekday
8961,Cake,28/03/2021 13:13,afternoon,weekday
8961,Rice,28/03/2021 13:13,afternoon,weekday
8962,Toast,28/03/2021 13:19,afternoon,weekday
8962,Sandwich,28/03/2021 13:19,afternoon,weekday
8962,Mineral water,28/03/2021 13:19,afternoon,weekday
8962,Coke,28/03/2021 13:19,afternoon,weekday
8963,Juice,28/03/2021 13:27,afternoon,weekday
8963,Bread,28/03/2021 13:27,afternoon,weekday
8963,Toast,28/03/2021 13:27,afternoon,weekday
8963,Sandwich,28/03/2021 13:27,afternoon,weekday
8963,Sandwich,28/03/2021 13:27,afternoon,weekday
8963,Bakewell,28/03/2021 13:27,afternoon,weekday
8964,Sandwich,28/03/2021 13:30,afternoon,weekday
8964,Mineral water,28/03/2021 13:30,afternoon,weekday
8965,Tea,28/03/2021 13:31,afternoon,weekday
8965,Sandwich,28/03/2021 13:31,afternoon,weekday
8966,Tea,28/03/2021 13:31,afternoon,weekday
8966,Sandwich,28/03/2021 13:31,afternoon,weekday
8967,detergent,28/03/2021 13:47,afternoon,weekday
8967,Coffee,28/03/2021 13:47,afternoon,weekday
8968,detergent,28/03/2021 13:53,afternoon,weekday
8969,Rice,28/03/2021 13:58,afternoon,weekday
8969,Tea,28/03/2021 13:58,afternoon,weekday
8970,Coffee,28/03/2021 14:01,afternoon,weekday
8970,Sandwich,28/03/2021 14:01,afternoon,weekday
8971,detergent,28/03/2021 14:08,afternoon,weekday
8971,Coffee,28/03/2021 14:08,afternoon,weekday
8971,Rice,28/03/2021 14:08,afternoon,weekday
8973,detergent,28/03/2021 14:18,afternoon,weekday
8973,Cake,28/03/2021 14:18,afternoon,weekday
8973,Juice,28/03/2021 14:18,afternoon,weekday
8974,detergent,28/03/2021 14:22,afternoon,weekday
8974,Salad,28/03/2021 14:22,afternoon,weekday
8975,Bread,28/03/2021 14:24,afternoon,weekday
8976,Hot chocolate,28/03/2021 14:36,afternoon,weekday
8976,Coffee,28/03/2021 14:36,afternoon,weekday
8976,Toast,28/03/2021 14:36,afternoon,weekday
8976,Rice,28/03/2021 14:36,afternoon,weekday
8977,Coffee,28/03/2021 14:42,afternoon,weekday
8978,Bread,28/03/2021 14:47,afternoon,weekday
8979,Toast,28/03/2021 14:55,afternoon,weekday
8980,Tea,28/03/2021 15:14,afternoon,weekday
8980,Cookies,28/03/2021 15:14,afternoon,weekday
8981,Coffee,28/03/2021 15:29,afternoon,weekday
8981,Frozen pizza,28/03/2021 15:29,afternoon,weekday
8982,Coffee,28/03/2021 15:30,afternoon,weekday
8982,Chicken Stew,28/03/2021 15:30,afternoon,weekday
8983,Bread,28/03/2021 15:39,afternoon,weekday
8983,Cookies,28/03/2021 15:39,afternoon,weekday
8985,Cookies,28/03/2021 16:02,afternoon,weekday
8985,Rice,28/03/2021 16:02,afternoon,weekday
8986,Cookies,28/03/2021 16:40,afternoon,weekday
8986,Bread,28/03/2021 16:40,afternoon,weekday
8987,Coffee,28/03/2021 16:52,afternoon,weekday
8987,Coffee,28/03/2021 16:52,afternoon,weekday
8987,Salad,28/03/2021 16:52,afternoon,weekday
8988,Coffee,29/03/2021 08:21,morning,weekday
8989,Coffee,29/03/2021 08:29,morning,weekday
8990,Hot chocolate,29/03/2021 08:33,morning,weekday
8990,Bread,29/03/2021 08:33,morning,weekday
8990,Cookies,29/03/2021 08:33,morning,weekday
8991,Bread,29/03/2021 08:43,morning,weekday
8992,Tea,29/03/2021 09:00,morning,weekday
8992,Juice,29/03/2021 09:00,morning,weekday
8992,Cookies,29/03/2021 09:00,morning,weekday
8993,Bread,29/03/2021 09:23,morning,weekday
8993,Breakfast cereal,29/03/2021 09:23,morning,weekday
8994,Granola,29/03/2021 09:45,morning,weekday
8995,Smoothies,29/03/2021 10:17,morning,weekday
8996,Yogurt,29/03/2021 10:26,morning,weekday
8996,Hot chocolate,29/03/2021 10:26,morning,weekday
8997,Bread,29/03/2021 10:40,morning,weekday
8998,Coffee,29/03/2021 10:46,morning,weekday
8999,Bread,29/03/2021 10:51,morning,weekday
8999,Cake,29/03/2021 10:51,morning,weekday
8999,Coffee,29/03/2021 10:51,morning,weekday
8999,Coffee,29/03/2021 10:51,morning,weekday
8999,Coffee,29/03/2021 10:51,morning,weekday
9000,Toast,29/03/2021 11:10,morning,weekday
9000,Coffee,29/03/2021 11:10,morning,weekday
9001,Coffee,29/03/2021 11:17,morning,weekday
9001,Coffee,29/03/2021 11:17,morning,weekday
9002,Bread,29/03/2021 11:28,morning,weekday
9003,Coffee,29/03/2021 11:33,morning,weekday
9004,Bread,29/03/2021 11:44,morning,weekday
9005,Juice,29/03/2021 11:50,morning,weekday
9005,Coke,29/03/2021 11:50,morning,weekday
9005,Eggs,29/03/2021 11:50,morning,weekday
9005,Sandwich,29/03/2021 11:50,morning,weekday
9006,Coffee,29/03/2021 12:02,afternoon,weekday
9006,Toast,29/03/2021 12:02,afternoon,weekday
9007,Coffee,29/03/2021 12:23,afternoon,weekday
9008,Coffee,29/03/2021 12:40,afternoon,weekday
9008,Tea,29/03/2021 12:40,afternoon,weekday
9008,Cake,29/03/2021 12:40,afternoon,weekday
9008,Eggs,29/03/2021 12:40,afternoon,weekday
9009,Bread,29/03/2021 12:46,afternoon,weekday
9010,Breakfast cereal,29/03/2021 12:48,afternoon,weekday
9010,Art Tray,29/03/2021 12:48,afternoon,weekday
9010,Coffee,29/03/2021 12:48,afternoon,weekday
9010,Coffee,29/03/2021 12:48,afternoon,weekday
9010,Juice,29/03/2021 12:48,afternoon,weekday
9011,Coffee,29/03/2021 12:58,afternoon,weekday
9011,Bread,29/03/2021 12:58,afternoon,weekday
9011,Chicken Stew,29/03/2021 12:58,afternoon,weekday
9011,detergent,29/03/2021 12:58,afternoon,weekday
9011,Bread,29/03/2021 12:58,afternoon,weekday
9012,Coffee,29/03/2021 13:17,afternoon,weekday
9013,Tea,29/03/2021 13:18,afternoon,weekday
9013,Coffee,29/03/2021 13:18,afternoon,weekday
9013,Cookies,29/03/2021 13:18,afternoon,weekday
9013,Sandwich,29/03/2021 13:18,afternoon,weekday
9014,Bread,29/03/2021 13:29,afternoon,weekday
9015,Tea,29/03/2021 13:37,afternoon,weekday
9015,Cake,29/03/2021 13:37,afternoon,weekday
9015,detergent,29/03/2021 13:37,afternoon,weekday
9016,Bread,29/03/2021 13:45,afternoon,weekday
9017,Tea,29/03/2021 13:58,afternoon,weekday
9017,Coffee,29/03/2021 13:58,afternoon,weekday
9017,detergent,29/03/2021 13:58,afternoon,weekday
9017,Cake,29/03/2021 13:58,afternoon,weekday
9018,Frozen pizza,29/03/2021 14:04,afternoon,weekday
9018,Coffee,29/03/2021 14:04,afternoon,weekday
9019,Bread,29/03/2021 14:10,afternoon,weekday
9019,Rice,29/03/2021 14:10,afternoon,weekday
9020,Coffee,29/03/2021 14:14,afternoon,weekday
9020,Breakfast cereal,29/03/2021 14:14,afternoon,weekday
9021,Coffee,29/03/2021 14:47,afternoon,weekday
9021,Tea,29/03/2021 14:47,afternoon,weekday
9021,Coffee,29/03/2021 14:47,afternoon,weekday
9022,Tea,29/03/2021 14:48,afternoon,weekday
9022,Tea,29/03/2021 14:48,afternoon,weekday
9022,Raw bars,29/03/2021 14:48,afternoon,weekday
9023,Coffee,29/03/2021 15:33,afternoon,weekday
9023,Eggs,29/03/2021 15:33,afternoon,weekday
9023,Rice,29/03/2021 15:33,afternoon,weekday
9024,Bread,29/03/2021 15:37,afternoon,weekday
9024,Coffee,29/03/2021 15:37,afternoon,weekday
9024,Bread,29/03/2021 15:37,afternoon,weekday
9024,Drinking chocolate spoons ,29/03/2021 15:37,afternoon,weekday
9025,Coffee,29/03/2021 16:01,afternoon,weekday
9025,Tea,29/03/2021 16:01,afternoon,weekday
9025,Tiffin,29/03/2021 16:01,afternoon,weekday
9026,Breakfast cereal,29/03/2021 16:15,afternoon,weekday
9026,Tomato sauce,29/03/2021 16:15,afternoon,weekday
9026,Coffee,29/03/2021 16:15,afternoon,weekday
9026,Coffee,29/03/2021 16:15,afternoon,weekday
9027,Coffee,29/03/2021 16:46,afternoon,weekday
9028,Juice,29/03/2021 16:47,afternoon,weekday
9029,Tea,29/03/2021 16:48,afternoon,weekday
9030,Coffee,29/03/2021 16:54,afternoon,weekday
9030,Buttermie Dodgers,29/03/2021 16:54,afternoon,weekday
9031,detergent,29/03/2021 16:59,afternoon,weekday
9031,Tea,29/03/2021 16:59,afternoon,weekday
9031,Cake,29/03/2021 16:59,afternoon,weekday
9032,Coffee,30/03/2021 08:34,morning,weekday
9033,Christmas common,30/03/2021 08:40,morning,weekday
9034,Christmas common,30/03/2021 08:41,morning,weekday
9035,Christmas common,30/03/2021 08:41,morning,weekday
9036,Hot chocolate,30/03/2021 08:56,morning,weekday
9036,Hot chocolate,30/03/2021 08:56,morning,weekday
9036,Coffee,30/03/2021 08:56,morning,weekday
9036,Toast,30/03/2021 08:56,morning,weekday
9037,Coffee,30/03/2021 08:57,morning,weekday
9038,Mortimer,30/03/2021 08:57,morning,weekday
9039,Bread,30/03/2021 09:05,morning,weekday
9040,Bread,30/03/2021 09:08,morning,weekday
9040,Rice,30/03/2021 09:08,morning,weekday
9041,Coffee,30/03/2021 09:13,morning,weekday
9041,Cookies,30/03/2021 09:13,morning,weekday
9042,Coffee,30/03/2021 09:17,morning,weekday
9043,Tea,30/03/2021 09:18,morning,weekday
9043,Tea,30/03/2021 09:18,morning,weekday
9043,Cake,30/03/2021 09:18,morning,weekday
9044,Coffee,30/03/2021 09:53,morning,weekday
9044,Coffee,30/03/2021 09:53,morning,weekday
9045,Bread,30/03/2021 09:59,morning,weekday
9046,Tea,30/03/2021 10:26,morning,weekday
9046,Toast,30/03/2021 10:26,morning,weekday
9046,Bread,30/03/2021 10:26,morning,weekday
9047,Bread,30/03/2021 10:31,morning,weekday
9047,Coffee,30/03/2021 10:31,morning,weekday
9047,Hot chocolate,30/03/2021 10:31,morning,weekday
9048,Bread,30/03/2021 10:38,morning,weekday
9049,Baguette,30/03/2021 10:41,morning,weekday
9049,Bakewell,30/03/2021 10:41,morning,weekday
9051,Buttermie Dodgers,30/03/2021 10:43,morning,weekday
9051,Smoothies,30/03/2021 10:43,morning,weekday
9052,Buttermie Dodgers,30/03/2021 10:45,morning,weekday
9052,Tiffin,30/03/2021 10:45,morning,weekday
9053,Cake,30/03/2021 10:58,morning,weekday
9053,Bread,30/03/2021 10:58,morning,weekday
9053,Coffee,30/03/2021 10:58,morning,weekday
9053,Coffee,30/03/2021 10:58,morning,weekday
9053,Baguette,30/03/2021 10:58,morning,weekday
9054,Bread,30/03/2021 11:00,morning,weekday
9055,Yogurt,30/03/2021 11:11,morning,weekday
9056,Coffee,30/03/2021 11:12,morning,weekday
9057,Coffee,30/03/2021 11:18,morning,weekday
9058,Juice,30/03/2021 11:18,morning,weekday
9058,Hot chocolate,30/03/2021 11:18,morning,weekday
9058,Rice,30/03/2021 11:18,morning,weekday
9059,Coffee,30/03/2021 11:26,morning,weekday
9059,Rice,30/03/2021 11:26,morning,weekday
9060,Bread,30/03/2021 11:49,morning,weekday
9060,Cake,30/03/2021 11:49,morning,weekday
9060,Buttermie Dodgers,30/03/2021 11:49,morning,weekday
9060,Tea,30/03/2021 11:49,morning,weekday
9060,Tomato sauce,30/03/2021 11:49,morning,weekday
9061,Coffee,30/03/2021 12:02,afternoon,weekday
9061,Bakewell,30/03/2021 12:02,afternoon,weekday
9062,Sandwich,30/03/2021 12:04,afternoon,weekday
9063,Cake,30/03/2021 12:19,afternoon,weekday
9063,Tomato sauce,30/03/2021 12:19,afternoon,weekday
9064,Salad,30/03/2021 12:34,afternoon,weekday
9065,Juice,30/03/2021 12:38,afternoon,weekday
9065,Cake,30/03/2021 12:38,afternoon,weekday
9065,Sandwich,30/03/2021 12:38,afternoon,weekday
9066,Coffee,30/03/2021 12:39,afternoon,weekday
9066,Chicken Stew,30/03/2021 12:39,afternoon,weekday
9067,Coke,30/03/2021 12:57,afternoon,weekday
9067,Tea,30/03/2021 12:57,afternoon,weekday
9067,Cake,30/03/2021 12:57,afternoon,weekday
9068,Extra Salami or Feta,30/03/2021 13:46,afternoon,weekday
9068,Salad,30/03/2021 13:46,afternoon,weekday
9068,Toast,30/03/2021 13:46,afternoon,weekday
9068,Coffee,30/03/2021 13:46,afternoon,weekday
9069,Coffee,30/03/2021 14:08,afternoon,weekday
9069,Sandwich,30/03/2021 14:08,afternoon,weekday
9070,Tomato sauce,30/03/2021 14:11,afternoon,weekday
9070,detergent,30/03/2021 14:11,afternoon,weekday
9070,Cookies,30/03/2021 14:11,afternoon,weekday
9071,Toast,30/03/2021 14:13,afternoon,weekday
9071,Coffee,30/03/2021 14:13,afternoon,weekday
9072,Cake,30/03/2021 14:27,afternoon,weekday
9072,Coffee,30/03/2021 14:27,afternoon,weekday
9073,Coffee,30/03/2021 14:52,afternoon,weekday
9073,Coffee,30/03/2021 14:52,afternoon,weekday
9073,Cake,30/03/2021 14:52,afternoon,weekday
9073,Tiffin,30/03/2021 14:52,afternoon,weekday
9073,Bread,30/03/2021 14:52,afternoon,weekday
9074,Bread,30/03/2021 15:08,afternoon,weekday
9075,Coffee,30/03/2021 15:09,afternoon,weekday
9075,Tea,30/03/2021 15:09,afternoon,weekday
9075,Cake,30/03/2021 15:09,afternoon,weekday
9076,Coffee,30/03/2021 15:16,afternoon,weekday
9076,Tea,30/03/2021 15:16,afternoon,weekday
9076,Sandwich,30/03/2021 15:16,afternoon,weekday
9076,Toast,30/03/2021 15:16,afternoon,weekday
9077,Coffee,30/03/2021 15:16,afternoon,weekday
9077,Coffee,30/03/2021 15:16,afternoon,weekday
9077,Cake,30/03/2021 15:16,afternoon,weekday
9078,Bread,30/03/2021 15:28,afternoon,weekday
9079,Coffee,30/03/2021 15:30,afternoon,weekday
9080,Tea,30/03/2021 15:52,afternoon,weekday
9080,Coffee,30/03/2021 15:52,afternoon,weekday
9080,Sandwich,30/03/2021 15:52,afternoon,weekday
9080,Sandwich,30/03/2021 15:52,afternoon,weekday
9081,Coffee,30/03/2021 15:53,afternoon,weekday
9081,Tea,30/03/2021 15:53,afternoon,weekday
9081,Cake,30/03/2021 15:53,afternoon,weekday
9082,Tea,30/03/2021 15:55,afternoon,weekday
9082,Coffee,30/03/2021 15:55,afternoon,weekday
9082,Sandwich,30/03/2021 15:55,afternoon,weekday
9082,Sandwich,30/03/2021 15:55,afternoon,weekday
9083,Coffee,30/03/2021 16:23,afternoon,weekday
9083,Cake,30/03/2021 16:23,afternoon,weekday
9084,Cake,30/03/2021 16:44,afternoon,weekday
9084,Coffee,30/03/2021 16:44,afternoon,weekday
9084,Juice,30/03/2021 16:44,afternoon,weekday
9085,Tea,30/03/2021 16:47,afternoon,weekday
9085,Cake,30/03/2021 16:47,afternoon,weekday
9086,Juice,30/03/2021 16:50,afternoon,weekday
9086,Coffee,30/03/2021 16:50,afternoon,weekday
9086,Coffee,30/03/2021 16:50,afternoon,weekday
9086,Breakfast cereal,30/03/2021 16:50,afternoon,weekday
9086,Bread,30/03/2021 16:50,afternoon,weekday
9088,Rice,30/03/2021 17:03,evening,weekday
9089,Coffee,31/03/2021 08:24,morning,weekday
9089,Sandwich,31/03/2021 08:24,morning,weekday
9090,Coffee,31/03/2021 08:37,morning,weekday
9091,Coffee,31/03/2021 08:48,morning,weekday
9091,Toast,31/03/2021 08:48,morning,weekday
9092,Coffee,31/03/2021 09:03,morning,weekday
9092,Tiffin,31/03/2021 09:03,morning,weekday
9093,Coffee,31/03/2021 09:05,morning,weekday
9094,Coffee,31/03/2021 09:17,morning,weekday
9094,Coffee,31/03/2021 09:17,morning,weekday
9094,Toast,31/03/2021 09:17,morning,weekday
9095,Coffee,31/03/2021 09:18,morning,weekday
9095,Eggs,31/03/2021 09:18,morning,weekday
9096,Eggs,31/03/2021 09:19,morning,weekday
9096,Bread,31/03/2021 09:19,morning,weekday
9096,Tea,31/03/2021 09:19,morning,weekday
9097,Cookies,31/03/2021 09:45,morning,weekday
9097,Bread,31/03/2021 09:45,morning,weekday
9098,Tea,31/03/2021 09:54,morning,weekday
9099,Hot chocolate,31/03/2021 10:05,morning,weekday
9099,Tea,31/03/2021 10:05,morning,weekday
9099,butter,31/03/2021 10:05,morning,weekday
9099,Tiffin,31/03/2021 10:05,morning,weekday
9100,Coffee,31/03/2021 10:10,morning,weekday
9101,Bread,31/03/2021 10:28,morning,weekday
9102,Cake,31/03/2021 10:38,morning,weekday
9103,Bread,31/03/2021 10:40,morning,weekday
